time_aligned,sensor,v1,v2,v3
2.880182,acc,-0.404620,0.071826,9.548077
2.880182,gyro,0.002443,0.006109,-0.001222
2.889182,acc,-0.375890,0.059855,9.485827
2.889182,gyro,0.000000,0.001222,0.000000
2.901182,acc,-0.354342,0.102951,9.569624
2.901182,gyro,0.000000,-0.002443,-0.001222
2.911182,acc,-0.330400,0.035913,9.414001
2.912182,gyro,0.000000,-0.003665,0.000000
2.921182,acc,-0.354342,0.071826,9.512163
2.921182,gyro,0.001222,0.001222,0.000000
2.930182,acc,-0.390255,0.043096,9.512163
2.930182,gyro,0.000000,0.000000,0.000000
2.941182,acc,-0.368707,0.067038,9.557653
2.941182,gyro,0.000000,-0.002443,0.000000
2.950182,acc,-0.399832,0.107739,9.497798
2.950182,gyro,0.001222,-0.002443,0.000000
2.960182,acc,-0.399832,0.026336,9.502586
2.961182,gyro,0.001222,0.000000,0.000000
2.970182,acc,-0.373495,0.055067,9.509769
2.971182,gyro,0.000000,0.000000,0.000000
2.982182,acc,-0.325611,0.081403,9.502586
2.982182,gyro,-0.001222,0.001222,0.001222
2.990182,acc,-0.316035,0.081403,9.617508
2.990182,gyro,0.002443,-0.001222,0.000000
3.001182,acc,-0.363919,0.083797,9.528923
3.001182,gyro,-0.001222,-0.002443,0.000000
3.012182,acc,-0.383072,0.112527,9.502586
3.012182,gyro,0.000000,0.000000,0.000000
3.023182,acc,-0.363919,0.031125,9.543288
3.023182,gyro,0.001222,-0.001222,0.000000
3.029182,acc,-0.409408,0.126893,9.471462
3.030182,gyro,0.000000,0.000000,0.001222
3.042182,acc,-0.390255,0.033519,9.478644
3.042182,gyro,0.000000,0.001222,0.000000
3.050182,acc,-0.354342,0.045490,9.514558
3.051182,gyro,0.000000,0.000000,0.000000
3.061182,acc,-0.375890,0.045490,9.543288
3.061182,gyro,0.001222,-0.003665,0.000000
3.071182,acc,-0.368707,0.059855,9.533711
3.071182,gyro,0.002443,-0.001222,0.000000
3.081182,acc,-0.411803,0.040701,9.600749
3.081182,gyro,0.000000,0.002443,0.000000
3.091182,acc,-0.347159,0.033519,9.588778
3.091182,gyro,0.001222,0.000000,0.000000
3.102182,acc,-0.387861,0.117316,9.557653
3.103182,gyro,-0.001222,-0.002443,0.000000
3.112182,acc,-0.344765,0.122104,9.583989
3.113182,gyro,0.001222,-0.002443,0.000000
3.122182,acc,-0.390255,0.086191,9.514558
3.122182,gyro,0.000000,0.000000,0.000000
3.130182,acc,-0.344765,0.067038,9.536105
3.130182,gyro,0.002443,0.003665,0.000000
3.141182,acc,-0.339977,0.090980,9.548077
3.141182,gyro,0.000000,-0.002443,0.000000
3.149182,acc,-0.397437,0.052672,9.519346
3.149182,gyro,0.001222,-0.004887,0.000000
3.162182,acc,-0.378284,0.040701,9.514558
3.162182,gyro,0.002443,-0.001222,0.000000
3.171182,acc,-0.404620,0.098162,9.555259
3.171182,gyro,0.001222,0.003665,0.000000
3.185182,acc,-0.392649,0.105345,9.526528
3.185182,gyro,-0.001222,0.001222,0.000000
