timestamp_sec,finger,hand_label,detected,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,pos_x,pos_y,pos_z
4.984796,middle,Left,1,-81.6949,-7.7675,-39.7970,-0.093321,-0.292331,0.194002,14.234,-43.782,34.227
4.984796,ring,Left,1,92.5590,143.9119,-50.1496,-0.325821,0.580711,2.121265,26.974,-40.227,35.877
4.984796,pinky,Left,1,103.9902,31.6209,-41.4320,-0.314026,1.058740,2.697176,22.475,-20.349,44.165
5.025563,thumb,Left,1,52.0221,16.9208,-24.7253,-0.195004,0.637125,1.816702,-4.584,-22.571,-7.452
5.025563,index,Left,1,30.2898,76.8850,15.4152,0.035711,-0.490998,-1.950241,0.623,-36.559,39.054
5.025563,middle,Left,1,13.8535,49.6469,37.0264,-0.082468,-0.185586,0.443899,14.479,-44.371,34.080
5.025563,ring,Left,1,13.5658,87.8681,8.0130,-0.309711,0.543923,1.887835,27.470,-40.863,35.457
5.025563,pinky,Left,1,11.5188,80.4015,-10.2752,-0.261545,0.896292,2.221082,22.922,-20.511,44.073
5.069221,thumb,Left,1,-24.6623,-1.0298,-14.4012,-0.141549,0.496406,1.296265,-4.326,-22.298,-7.364
5.069221,index,Left,1,27.3035,43.8372,-32.5770,0.031770,-0.346455,-1.488323,0.599,-36.616,38.960
5.069221,middle,Left,1,35.4569,16.8291,35.9587,-0.062359,-0.114462,0.559909,14.434,-44.572,34.313
5.069221,ring,Left,1,-45.8958,15.1277,9.2510,-0.215445,0.427075,1.565260,27.414,-40.849,35.735
5.069221,pinky,Left,1,-21.4422,45.0223,6.4146,-0.277628,0.742229,1.810957,22.963,-20.705,44.219
5.109038,thumb,Left,1,-40.9989,-5.3232,42.1317,-0.131547,0.406687,0.884686,-4.514,-22.034,-7.310
5.109038,index,Left,1,84.2851,62.6936,-72.7429,0.009508,-0.214662,-1.075769,0.427,-36.695,38.739
5.109038,middle,Left,1,76.2641,16.8271,59.2474,-0.049125,-0.071272,0.588130,14.407,-44.595,34.421
5.109038,ring,Left,1,-120.4173,-39.2220,38.3459,-0.162915,0.352777,1.357681,27.433,-40.842,35.938
5.109038,pinky,Left,1,-76.7497,61.3428,18.3516,-0.269380,0.615268,1.487975,23.106,-20.724,44.303
5.148983,thumb,Left,1,-49.4884,-0.8195,48.1957,-0.122381,0.378771,0.813126,-4.719,-21.919,-7.245
5.148983,index,Left,1,48.2278,13.1002,-73.4881,0.043514,-0.155431,-0.833415,0.263,-36.333,38.660
5.148983,middle,Left,1,59.0750,-18.5725,43.4055,-0.055314,-0.047897,0.529794,14.335,-44.549,34.614
